symbol,timestamp,session_date,hour,direction,setup_type,score,score_bucket,production_alert,trigger,entry_reference,regime,volatility_regime,trend_regime,gap_regime,higher_timeframe_alignment,extension_state,trend_score,momentum_score,volume_score,volatility_score,price_action_score,relative_volume,rsi,realized_return,exit_reason,target_1_hit,target_2_hit,target_3_hit,stop_first,invalidated_quickly,mfe,mae,hold_minutes,mfe_15m,mae_15m,mfe_30m,mae_30m,mfe_60m,mae_60m,mfe_session,mae_session,barrier_plus_015_minus_015,barrier_plus_015_minus_015_bars,barrier_plus_025_minus_025,barrier_plus_025_minus_025_bars,barrier_plus_035_minus_025,barrier_plus_035_minus_025_bars,barrier_plus_050_minus_025,barrier_plus_050_minus_025_bars,barrier_1r_before_stop,barrier_1r_before_stop_bars,barrier_1_5r_before_stop,barrier_1_5r_before_stop_bars,barrier_2r_before_stop,barrier_2r_before_stop_bars,planned_stop,planned_target_1,planned_target_2
QQQ,2026-05-05T10:05:00-04:00,2026-05-05,10:00-11:00,Bullish,directional score candidate,48.0,below 50,False,680.9199829101562,680.6500854492188,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,0,12,4,0.5140282180015864,86.23785227002749,0.25268632219940673,TIME_EXIT,False,False,False,False,False,0.28501302618211943,-0.24095724347280803,240,0.05140887487736252,-0.24095724347280803,0.13662403935661876,-0.24095724347280803,0.13662403935661876,-0.24095724347280803,1.250258815393537,-0.24095724347280803,ADVERSE,1,FAVORABLE,47,FAVORABLE,71,FAVORABLE,71,FAVORABLE,47,FAVORABLE,71,FAVORABLE,71,678.9484602355957,684.0533358764648,687.4565863037108
QQQ,2026-05-05T10:10:00-04:00,2026-05-05,10:00-11:00,Bullish,directional score candidate,57.0,50-59,False,680.9199829101562,679.530029296875,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,10,11,4,1.076464567947248,77.67794101495285,0.4576670960046419,TIME_EXIT,False,False,False,False,False,0.4679694110165609,-0.07652635039367957,240,0.28401874715945324,-0.07652635039367957,0.3016772923324549,-0.07652635039367957,0.3016772923324549,-0.07652635039367957,1.4171476509464298,-0.07652635039367957,FAVORABLE,2,FAVORABLE,3,FAVORABLE,24,FAVORABLE,70,FAVORABLE,3,FAVORABLE,44,FAVORABLE,70,677.8312042236329,682.9276794433594,686.3253295898437
QQQ,2026-05-05T10:15:00-04:00,2026-05-05,10:00-11:00,Bullish,directional score candidate,49.0,below 50,False,680.9199829101562,679.510009765625,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,5,12,4,1.0203802860259443,79.51739498227843,0.4488510469508381,TIME_EXIT,False,False,False,False,False,0.47092936984622064,-0.019132151247829444,240,0.28697328648680887,-0.019132151247829444,0.3046323519108618,-0.019132151247829444,0.3090426271515586,-0.019132151247829444,1.4201355741962791,-0.019132151247829444,FAVORABLE,1,FAVORABLE,2,FAVORABLE,23,FAVORABLE,69,FAVORABLE,2,FAVORABLE,43,FAVORABLE,69,677.811234741211,682.9075598144531,686.3051098632811
QQQ,2026-05-05T10:20:00-04:00,2026-05-05,10:00-11:00,Bullish,directional score candidate,51.0,50-59,False,680.9199829101562,680.8599853515625,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,0,15,4,0.9954400866986419,82.6587159340819,0.22619027342380824,TIME_EXIT,False,False,False,False,False,0.27318176887750206,-0.1218981982410013,240,0.10575327582358378,-0.06036641174841173,0.10575327582358378,-0.1218981982410013,0.11015480658813236,-0.1218981982410013,1.2190447333577763,-0.1218981982410013,FAVORABLE,22,FAVORABLE,45,FAVORABLE,68,FAVORABLE,68,FAVORABLE,45,FAVORABLE,68,FAVORABLE,68,679.1578353881837,684.2642852783202,687.668585205078
QQQ,2026-05-05T10:25:00-04:00,2026-05-05,10:00-11:00,Bullish,directional score candidate,62.0,60-69,False,681.0,681.1199951171875,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,14,12,4,1.2363617291063396,82.35067912342544,0.2084776427554355,TIME_EXIT,False,False,False,False,False,0.23490362893578276,-0.16002552092527692,240,0.06753904979358338,-0.13066928805758699,0.06753904979358338,-0.16002552092527692,0.07193890032411933,-0.16002552092527692,1.180405521050731,-0.16002552092527692,ADVERSE,4,FAVORABLE,67,FAVORABLE,67,FAVORABLE,67,FAVORABLE,67,FAVORABLE,67,FAVORABLE,67,679.4171951293946,684.5255950927734,687.9311950683593
QQQ,2026-05-05T10:30:00-04:00,2026-05-05,10:00-11:00,Bullish,directional score candidate,44.0,below 50,False,681.4600219726562,681.27001953125,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,0,8,4,0.4622431401392393,87.89267898071996,0.16586740211906043,TIME_EXIT,False,False,False,False,False,0.2128306149260235,-0.1820115664605613,240,0.045502891615140324,-0.1820115664605613,0.045502891615140324,-0.1820115664605613,0.049901773242042056,-0.1820115664605613,1.1581242953726274,-0.1820115664605613,ADVERSE,2,FAVORABLE,66,FAVORABLE,66,FAVORABLE,66,FAVORABLE,66,FAVORABLE,66,FAVORABLE,66,679.5668444824219,684.6763696289062,688.0827197265623
QQQ,2026-05-05T10:35:00-04:00,2026-05-05,10:00-11:00,Bullish,directional score candidate,52.0,50-59,False,681.4600219726562,680.5,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,5,11,4,0.7828779242647795,81.723195137569,0.27921005349926525,TIME_EXIT,False,False,False,False,False,0.3262264075128582,-0.06906255740264511,240,0.07200444296473181,-0.06906255740264511,0.1366631411875459,-0.06906255740264511,0.17192989127939015,-0.06906255740264511,1.2725897346849744,-0.06906255740264511,FAVORABLE,8,FAVORABLE,39,FAVORABLE,65,FAVORABLE,65,FAVORABLE,39,FAVORABLE,65,FAVORABLE,65,678.79875,683.9024999999999,687.3049999999998
QQQ,2026-05-05T10:40:00-04:00,2026-05-05,10:00-11:00,Bullish,directional score candidate,36.0,below 50,False,681.5800170898438,680.3250122070312,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,4,4,0.3188581277425328,62.17071935157041,0.3196983432834415,TIME_EXIT,False,False,False,False,False,0.3520315221579616,-0.04335911584366137,240,0.09186785562571743,-0.04335911584366137,0.16976713203178231,-0.04335911584366137,0.19769531900081147,-0.04335911584366137,1.298638265384165,-0.04335911584366137,FAVORABLE,5,FAVORABLE,38,FAVORABLE,42,FAVORABLE,64,FAVORABLE,38,FAVORABLE,64,FAVORABLE,64,678.6241996765137,683.7266372680664,687.1282623291015
QQQ,2026-05-05T10:45:00-04:00,2026-05-05,10:00-11:00,Bullish,directional score candidate,36.0,below 50,False,681.5800170898438,680.64501953125,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,4,4,0.3731692843426736,60.66392479435958,0.26371792324175497,TIME_EXIT,False,False,False,False,False,0.3048507095966099,-0.07126275412296326,240,0.07712733713497007,-0.07126275412296326,0.14177225905172383,-0.07126275412296326,0.17115794487794136,-0.07126275412296326,1.2510124027860177,-0.07126275412296326,FAVORABLE,10,FAVORABLE,39,FAVORABLE,63,FAVORABLE,63,FAVORABLE,39,FAVORABLE,63,FAVORABLE,63,678.943406982422,684.0482446289062,687.4514697265624
QQQ,2026-05-05T10:50:00-04:00,2026-05-05,10:00-11:00,Bullish,directional score candidate,45.0,below 50,False,681.5800170898438,680.8298950195312,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,5,4,4,0.4651709402984095,56.06955380577427,0.18947141375258558,TIME_EXIT,False,False,False,False,False,0.2776134975006538,-0.07195162369426315,240,0.0881420837480682,-0.07195162369426315,0.11457932998210534,-0.07195162369426315,0.14395703629235956,-0.07195162369426315,1.223518265860084,-0.07195162369426315,FAVORABLE,16,FAVORABLE,39,FAVORABLE,62,FAVORABLE,62,FAVORABLE,39,FAVORABLE,62,FAVORABLE,62,679.1278202819825,684.2340444946288,687.6381939697264
QQQ,2026-05-05T10:55:00-04:00,2026-05-05,10:00-11:00,Bullish,directional score candidate,40.0,below 50,False,681.5800170898438,680.530029296875,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,4,4,0.45160821406257334,54.701882960641036,0.2615382297303163,TIME_EXIT,False,False,False,False,False,0.32179937871553616,-0.02791977329825708,240,0.13958989772376268,-0.02791977329825708,0.1586933725471766,-0.02791977329825708,0.18808402371916136,-0.02791977329825708,1.268120946341299,-0.02791977329825708,FAVORABLE,4,FAVORABLE,35,FAVORABLE,61,FAVORABLE,61,FAVORABLE,35,FAVORABLE,61,FAVORABLE,61,678.8287042236328,683.9326794433593,687.3353295898437
QQQ,2026-05-05T11:00:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,63.0,60-69,False,681.5800170898438,681.1699829101562,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,20,3,8,3.0569871479772712,60.578484882113784,0.15268421812374214,TIME_EXIT,False,False,False,False,False,0.2275478708481474,-0.11010467560472671,240,0.06459510143509724,-0.0411010861815496,0.06459510143509724,-0.0411010861815496,0.09395814033131221,-0.0411010861815496,1.1729803771210583,-0.11010467560472671,FAVORABLE,34,FAVORABLE,60,FAVORABLE,60,FAVORABLE,60,FAVORABLE,60,FAVORABLE,60,FAVORABLE,60,679.4670579528809,684.5758328247069,687.9816827392576
QQQ,2026-05-05T11:05:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,40.0,below 50,False,681.5800170898438,680.9976196289062,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,4,4,0.3914039404376829,56.59933706235757,0.2198796948948529,TIME_EXIT,False,False,False,False,False,0.25291587291557716,-0.08482213477703045,240,0.08992185949048462,-0.00038539220154398877,0.09873210446996697,-0.01433121233183344,0.11929233029187186,-0.01433121233183344,1.1985876720204813,-0.08482213477703045,FAVORABLE,33,FAVORABLE,37,FAVORABLE,59,FAVORABLE,59,FAVORABLE,37,FAVORABLE,59,FAVORABLE,59,679.295125579834,684.4026077270507,687.8075958251952
QQQ,2026-05-05T11:10:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,43.0,below 50,False,681.5800170898438,681.4249877929688,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,7,4,0.4380665873743289,56.7993648633322,0.1460168228362357,TIME_EXIT,False,False,False,False,False,0.19787778494038274,-0.1474857689131062,240,0.027148631457283186,-0.056500682029872094,0.0359533509302325,-0.07703905614123809,0.07557906705264121,-0.07703905614123809,1.1351191239133942,-0.1474857689131062,FAVORABLE,35,FAVORABLE,58,FAVORABLE,58,FAVORABLE,58,FAVORABLE,58,FAVORABLE,58,FAVORABLE,58,679.7214253234864,684.8321127319335,688.2392376708983
QQQ,2026-05-05T11:15:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,45.0,below 50,False,681.5800170898438,681.2650146484375,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,5,4,4,0.6955726762247558,55.08247994753569,0.1768703850599623,TIME_EXIT,False,False,False,False,False,0.2214060290744022,-0.12403862228523847,240,0.04182999837123716,-0.05357536737202789,0.0799957283051567,-0.05357536737202789,0.09907859327211645,-0.05357536737202789,1.1588674489864847,-0.12403862228523847,FAVORABLE,31,FAVORABLE,57,FAVORABLE,57,FAVORABLE,57,FAVORABLE,57,FAVORABLE,57,FAVORABLE,57,679.5618521118164,684.6713397216796,688.0776647949217
QQQ,2026-05-05T11:20:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,36.0,below 50,False,681.6099853515625,681.2100219726562,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,4,4,0.5348734173801869,66.85238474254577,0.18054026787158256,TIME_EXIT,False,False,False,False,False,0.2294966958443035,-0.11597584254738286,240,0.0675211642024936,-0.045506899281378056,0.08807497931402762,-0.045506899281378056,0.10715938480119738,-0.045506899281378056,1.1670337950773881,-0.11597584254738286,FAVORABLE,30,FAVORABLE,56,FAVORABLE,56,FAVORABLE,56,FAVORABLE,56,FAVORABLE,56,FAVORABLE,56,679.5069969177247,684.6160720825195,688.0221221923828
QQQ,2026-05-05T11:25:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,36.0,below 50,False,681.6099853515625,681.3400268554688,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,0,4,0.33687285129296196,67.96099057112392,0.1372292132768077,TIME_EXIT,False,False,False,False,False,0.2103721420845063,-0.13503447750731765,240,0.048427516611686296,-0.06457898025409665,0.06897740989825832,-0.06457898025409665,0.08805817393504926,-0.13503447750731765,1.147730352075929,-0.13503447750731765,FAVORABLE,31,FAVORABLE,55,FAVORABLE,55,FAVORABLE,55,FAVORABLE,55,FAVORABLE,55,FAVORABLE,55,679.6366767883301,684.746726989746,688.1534271240232
QQQ,2026-05-05T11:30:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,44.0,below 50,False,681.6099853515625,681.1300048828125,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,5,7,4,0.6600762348308093,53.41410711529557,0.15120567574169547,TIME_EXIT,False,False,False,False,False,0.24127135352288434,-0.10424176993618249,240,0.09983302319771419,0.0,0.09983302319771419,0.0,0.1189196706630343,-0.10424176993618249,1.1789185917746048,-0.10424176993618249,FAVORABLE,28,FAVORABLE,54,FAVORABLE,54,FAVORABLE,54,FAVORABLE,54,FAVORABLE,54,FAVORABLE,54,679.4271798706055,684.5356549072264,687.9413049316404
QQQ,2026-05-05T11:35:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,48.0,below 50,False,681.6099853515625,681.47998046875,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,5,7,4,0.8859445003959384,54.450380296993835,0.10345382256993231,TIME_EXIT,False,False,False,False,False,0.1897922218058554,-0.15554346260687513,240,0.04842652745525271,-0.0132015353188538,0.04842652745525271,-0.04695769991638431,0.06750337292958011,-0.15554346260687513,1.1269579291967806,-0.15554346260687513,ADVERSE,10,FAVORABLE,53,FAVORABLE,53,FAVORABLE,53,FAVORABLE,53,FAVORABLE,53,FAVORABLE,53,679.7762805175781,684.8873803710936,688.2947802734373
QQQ,2026-05-05T11:40:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,36.0,below 50,False,681.6699829101562,681.510009765625,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,0,4,0.75684185756424,53.05763787365081,0.08071926389906375,TIME_EXIT,False,False,False,False,False,0.18537757055882842,-0.15994289736751133,240,0.044018105188494215,-0.050627537869899854,0.06309411008198204,-0.05136191927894492,0.06309411008198204,-0.15994289736751133,1.1225019837253916,-0.15994289736751133,ADVERSE,9,FAVORABLE,52,FAVORABLE,52,FAVORABLE,52,FAVORABLE,52,FAVORABLE,52,FAVORABLE,52,679.806234741211,684.917559814453,688.3251098632811
QQQ,2026-05-05T11:45:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,40.0,below 50,False,681.6699829101562,681.6799926757812,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,4,4,0.5333483108088479,67.74744340609911,0.02640427733176227,TIME_EXIT,False,False,False,False,False,0.16039546426625612,-0.18483889495995262,240,0.017602851554508178,-0.07628499249461328,0.03814249624730664,-0.07628499249461328,0.03814249624730664,-0.18483889495995262,1.0972861972065546,-0.18483889495995262,ADVERSE,8,FAVORABLE,51,FAVORABLE,51,FAVORABLE,51,FAVORABLE,51,FAVORABLE,51,FAVORABLE,51,679.9757926940919,685.0883926391601,688.496792602539
QQQ,2026-05-05T11:50:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,36.0,below 50,False,681.8099975585938,681.5700073242188,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,4,4,0.42354508480778635,69.09853563536946,-0.06896309010523387,TIME_EXIT,False,False,False,False,False,0.1765584059881562,-0.16873166390894903,240,0.029345805255791634,-0.060160244036743415,0.054285709936102794,-0.060160244036743415,0.054285709936102794,-0.16873166390894903,1.113600325535158,-0.16873166390894903,ADVERSE,7,FAVORABLE,50,FAVORABLE,50,FAVORABLE,50,FAVORABLE,50,FAVORABLE,50,FAVORABLE,50,679.8660823059082,684.9778573608397,688.3857073974607
QQQ,2026-05-05T11:55:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,44.0,below 50,False,681.8099975585938,681.3099975585938,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,5,7,4,0.7847522107116781,60.39222419351761,0.029357004557099376,TIME_EXIT,False,False,False,False,False,0.2147889964177646,-0.1306328472540809,240,0.09246963717985344,-0.022019993042828884,0.09246963717985344,-0.1306328472540809,0.09246963717985344,-0.1306328472540809,1.1521885212410066,-0.1306328472540809,FAVORABLE,25,FAVORABLE,49,FAVORABLE,49,FAVORABLE,49,FAVORABLE,49,FAVORABLE,49,FAVORABLE,49,679.6067225646973,684.7165475463867,688.1230975341796
QQQ,2026-05-05T12:00:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,39.0,below 50,False,681.8099975585938,681.489990234375,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,7,4,0.4012328546672855,60.33168383041327,0.9999999999999694,TARGET_2,True,True,False,False,False,1.1254725704068558,-0.15700998393986063,240,0.06603357547137029,-0.007335073689278756,0.06603357547137029,-0.15700998393986063,0.06603357547137029,-0.15700998393986063,1.1254725704068558,-0.15700998393986063,ADVERSE,5,FAVORABLE,48,FAVORABLE,48,FAVORABLE,48,FAVORABLE,48,FAVORABLE,48,FAVORABLE,48,679.7862652587891,684.8974401855468,688.3048901367185
QQQ,2026-05-05T12:05:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,48.0,below 50,False,681.8099975585938,681.6900024414062,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,5,7,4,0.6848428542430316,68.74149458611916,0.9999999999999654,TARGET_2,True,True,False,False,False,1.0958017099226964,-0.18630455583939165,235,0.036673561164847567,-0.036673561164847567,0.036673561164847567,-0.18630455583939165,0.036673561164847567,-0.18630455583939165,1.0958017099226964,-0.18630455583939165,ADVERSE,4,FAVORABLE,47,FAVORABLE,47,FAVORABLE,47,FAVORABLE,47,FAVORABLE,47,FAVORABLE,47,679.9857774353028,685.0984524536132,688.5069024658201
QQQ,2026-05-05T12:10:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,40.0,below 50,False,681.8099975585938,681.844970703125,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,4,4,0.4208351707503644,62.9323853404121,0.9999999999999707,TARGET_2,True,True,False,False,False,1.0728248730591867,-0.20898999834218754,230,0.0066061857530532574,-0.20898999834218754,0.0066061857530532574,-0.20898999834218754,0.0066061857530532574,-0.20898999834218754,1.0728248730591867,-0.20898999834218754,ADVERSE,3,FAVORABLE,46,FAVORABLE,46,FAVORABLE,46,FAVORABLE,46,FAVORABLE,46,FAVORABLE,46,680.1403582763672,685.2541955566405,688.663420410156
QQQ,2026-05-05T12:15:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,39.0,below 50,False,681.9400024414062,681.6199951171875,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,7,4,0.4055440428567361,61.68871363396685,0.9999999999999759,TARGET_2,True,True,False,False,False,1.1061849830340496,-0.17605296435368478,225,0.03961437944665589,-0.17605296435368478,0.03961437944665589,-0.17605296435368478,0.03961437944665589,-0.17605296435368478,1.1061849830340496,-0.17605296435368478,ADVERSE,2,FAVORABLE,45,FAVORABLE,45,FAVORABLE,45,FAVORABLE,45,FAVORABLE,45,FAVORABLE,45,679.9159451293946,685.0280950927734,688.4361950683592
QQQ,2026-05-05T12:20:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,40.0,below 50,False,681.9400024414062,681.5700073242188,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,4,4,0.45579070617541373,53.17341596324394,0.9999999999999639,TARGET_2,True,True,False,False,False,1.113600325535158,-0.16873166390894903,220,0.004387990410539487,-0.16873166390894903,0.004387990410539487,-0.16873166390894903,0.011740113118810751,-0.16873166390894903,1.113600325535158,-0.16873166390894903,ADVERSE,1,FAVORABLE,44,FAVORABLE,44,FAVORABLE,44,FAVORABLE,44,FAVORABLE,44,FAVORABLE,44,679.8660823059082,684.9778573608397,688.3857073974607
QQQ,2026-05-05T12:25:00-04:00,2026-05-05,11:00-13:00,Bearish,directional score candidate,51.0,50-59,False,680.030029296875,681.0250244140625,opening gap continuation,normal,mixed/neutral,gap continuation,non-aligned,extended,25,20,14,7,8,1.2078276159942807,45.505669348939286,-0.25000000000000133,STOP,False,False,False,True,False,0.08003288069795125,-0.25672361339225236,165,0.08003288069795125,-0.05065462953021505,0.08003288069795125,-0.07231638458586435,0.08003288069795125,-0.10792339858507603,0.08003288069795125,-1.194515390600788,ADVERSE,17,ADVERSE,33,ADVERSE,33,ADVERSE,33,ADVERSE,33,ADVERSE,33,ADVERSE,33,682.7275869750977,677.6198992919922,674.2147741699218
QQQ,2026-05-05T12:30:00-04:00,2026-05-05,11:00-13:00,Bearish,directional score candidate,26.0,below 50,False,680.1599731445312,680.9349975585938,opening gap continuation,normal,mixed/neutral,gap continuation,non-aligned,extended,25,20,0,0,4,0.4148685177878591,44.91628683604856,-0.25000000000000133,STOP,False,False,False,True,False,0.06682239736173881,-0.2606745754626543,100,0.06682239736173881,-0.06388239114649397,0.06682239736173881,-0.08554701011675858,0.06682239736173881,-0.13437083284370577,0.06682239736173881,-1.2078943827864788,ADVERSE,15,ADVERSE,20,ADVERSE,20,ADVERSE,20,ADVERSE,20,ADVERSE,20,ADVERSE,20,682.6373350524902,677.5303225708008,674.1256475830078
QQQ,2026-05-05T12:35:00-04:00,2026-05-05,11:00-13:00,Bearish,directional score candidate,29.0,below 50,False,680.3400268554688,680.6199951171875,opening gap continuation,normal,mixed/neutral,gap continuation,non-aligned,extended,25,20,0,3,4,0.4009280317559418,37.542503537561515,-0.2500000000000027,STOP,False,False,False,True,False,0.020571633134785088,-0.26153056178852324,85,0.020571633134785088,-0.10725228085964676,0.020571633134785088,-0.1318682934816978,0.020571633134785088,-0.18806812994887223,0.020571633134785088,-1.2547351074917152,ADVERSE,9,ADVERSE,17,ADVERSE,17,ADVERSE,17,ADVERSE,17,ADVERSE,17,ADVERSE,17,682.3215451049805,677.2168951416015,673.8137951660156
QQQ,2026-05-05T12:40:00-04:00,2026-05-05,11:00-13:00,Bearish,directional score candidate,41.0,below 50,False,680.3400268554688,680.8400268554688,opening gap continuation,normal,mixed/neutral,gap continuation,non-aligned,extended,25,14,14,7,4,1.2564401171825548,45.00031570307074,-0.24999999999999598,STOP,False,False,False,True,False,0.016163325065803022,-0.25703541668702395,85,0.016163325065803022,-0.09950799125369579,0.016163325065803022,-0.09950799125369579,0.016163325065803022,-0.15862111686872915,0.016163325065803022,-1.222011920698765,ADVERSE,11,ADVERSE,17,ADVERSE,17,ADVERSE,17,ADVERSE,17,ADVERSE,17,ADVERSE,17,682.5421269226074,677.4358267211913,674.031626586914
QQQ,2026-05-05T12:45:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,36.0,below 50,False,681.9400024414062,681.2100219726562,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,7,4,0.5730140808985579,45.37739595744236,0.9999999999999932,TARGET_2,True,True,False,False,False,1.1670337950773881,-0.050166002968386636,195,0.045139546875287,-0.030696325445560387,0.060183075895455095,-0.049915128154470786,0.11155865385950742,-0.049915128154470786,1.1670337950773881,-0.050166002968386636,FAVORABLE,13,FAVORABLE,39,FAVORABLE,39,FAVORABLE,39,FAVORABLE,39,FAVORABLE,39,FAVORABLE,39,679.5069969177247,684.6160720825195,688.0221221923828
QQQ,2026-05-05T12:50:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,29.0,below 50,False,681.9400024414062,681.239990234375,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,0,4,0.6812278898689729,45.37625418060201,0.9999999999999947,TARGET_2,True,True,False,False,False,1.1625833808481274,-0.05456287165916644,190,0.0407384856213842,-0.04403555241458178,0.06018938781712317,-0.05431200788142314,0.15412891316135308,-0.05431200788142314,1.1625833808481274,-0.05456287165916644,FAVORABLE,12,FAVORABLE,38,FAVORABLE,38,FAVORABLE,38,FAVORABLE,38,FAVORABLE,38,FAVORABLE,38,679.5368902587891,684.6461901855469,688.0523901367187
QQQ,2026-05-05T12:55:00-04:00,2026-05-05,11:00-13:00,Bullish,directional score candidate,33.0,below 50,False,681.9400024414062,681.2700805664062,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,4,4,0.6735110190959809,42.62755774128392,0.999999999999992,TARGET_2,True,True,False,False,False,1.158115232591069,-0.05897726100927537,185,0.033748646851274544,-0.058726408311681605,0.07191409298518203,-0.058726408311681605,0.1497053063139893,-0.058726408311681605,1.158115232591069,-0.05897726100927537,FAVORABLE,13,FAVORABLE,37,FAVORABLE,37,FAVORABLE,37,FAVORABLE,37,FAVORABLE,37,FAVORABLE,37,679.5669053649902,684.6764309692383,688.0827813720703
QQQ,2026-05-05T13:00:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,29.0,below 50,False,681.9400024414062,681.3800048828125,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,4,4,0.5158157769232565,46.58265088809362,0.9999999999999734,TARGET_2,True,True,False,False,False,1.1417957976411108,-0.07510034728536072,180,0.03522120294919351,-0.07484953505683135,0.06897336284557222,-0.07484953505683135,0.1496990701136627,-0.07484953505683135,1.1417957976411108,-0.07510034728536072,FAVORABLE,13,FAVORABLE,36,FAVORABLE,36,FAVORABLE,36,FAVORABLE,36,FAVORABLE,36,FAVORABLE,36,679.6765548706055,684.7869049072265,688.1938049316404
QQQ,2026-05-05T13:05:00-04:00,2026-05-05,13:00-14:00,Bearish,directional score candidate,47.0,below 50,False,680.4199829101562,681.0601196289062,opening gap continuation,normal,mixed/neutral,gap continuation,non-aligned,extended,25,14,20,7,4,5.788569940242358,45.60049862448419,-0.25000000000000133,STOP,False,False,False,True,False,0.027915966041638793,-0.25155735691454284,125,0.027915966041638793,-0.08661566991731587,0.027915966041638793,-0.12332314886002935,0.027915966041638793,-0.22463614921339262,0.028166896073473748,-1.1893008094554738,ADVERSE,9,ADVERSE,25,ADVERSE,25,ADVERSE,25,ADVERSE,25,ADVERSE,25,ADVERSE,25,682.7627699279785,677.6548190307617,674.2495184326172
QQQ,2026-05-05T13:10:00-04:00,2026-05-05,13:00-14:00,Bullish,directional score candidate,29.0,below 50,False,681.9400024414062,681.1799926757812,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,0,4,4,0.3911698771832032,44.423950991370795,0.9999999999999774,TARGET_2,True,True,False,False,False,1.1714936660725153,-0.04575979129162589,170,0.08514887343730582,0.0,0.10863358324254402,0.0,0.22461453849588361,0.0,1.1714936660725153,-0.04575979129162589,FAVORABLE,8,FAVORABLE,34,FAVORABLE,34,FAVORABLE,34,FAVORABLE,34,FAVORABLE,34,FAVORABLE,34,679.4770426940918,684.5858926391601,687.9917926025389
