model,symbol,signal_time,direction,setup,regime,gap_classification,hour,higher_timeframe_alignment,status,reason,confirmed_at,entry_time,entry_delay_minutes,risk_reward,base_return,base_exit_reason,realized_return,exit_reason,target_1_hit,target_2_hit,target_3_hit,stop_first,invalidated_quickly,mfe,mae,hold_minutes,late,formation_delay_minutes
MODEL_F_GAP_AWARE,QQQ,2026-06-05T14:25:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,14:00-15:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-06-05T14:30:00-04:00,2026-06-05T14:30:00-04:00,5.0,1.143536110650449,0.4999999999999974,TARGET_1,0.40051092985744113,TARGET_1,True,False,False,False,False,0.5647019952591815,-0.05633353440583076,40.0,False,5.0
MODEL_F_GAP_AWARE,QQQ,2026-06-09T10:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,INVALIDATED,setup invalidated before confirmation,,,,,-0.25000000000000067,STOP,,,,,,,,,,,,
MODEL_F_GAP_AWARE,QQQ,2026-06-17T14:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,neutral,INVALIDATED,setup invalidated before confirmation,,,,,-0.24999999999999692,STOP,,,,,,,,,,,,
MODEL_F_GAP_AWARE,QQQ,2026-07-02T10:40:00-04:00,Bearish,BEARISH SETUP,high-volatility expansion,<0.25 ATR,10:00-11:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-07-02T10:45:00-04:00,2026-07-02T10:45:00-04:00,5.0,2.957668057452472,0.4999999999999987,TARGET_1,0.5601556025133233,TARGET_1,True,False,False,False,False,0.66226289130728,-0.08477847234180808,20.0,False,5.0
MODEL_F_GAP_AWARE,QQQ,2026-07-16T12:10:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,11:00-13:00,aligned,REJECTED,opening range break-and-hold absent,2026-07-16T12:15:00-04:00,,,,-0.24999999999999806,STOP,,,,,,,,,,,,
MODEL_F_GAP_AWARE,QQQ,2026-07-20T14:40:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-07-20T14:45:00-04:00,2026-07-20T14:45:00-04:00,5.0,2.6482920109402626,-0.2499999999999948,STOP,-0.2054843644840592,STOP,False,False,False,True,False,0.3738591316417436,-1.2906104722172533,75.0,False,5.0
MODEL_F_GAP_AWARE,QQQ,2026-07-24T09:50:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,09:30-10:00,aligned,REJECTED,opening range not complete,2026-07-24T09:55:00-04:00,,,,-0.24999999999999004,STOP,,,,,,,,,,,,
MODEL_F_GAP_AWARE,QQQ,2026-07-27T10:25:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-07-27T10:30:00-04:00,2026-07-27T10:30:00-04:00,5.0,1.0152712369929713,0.500000000000002,TARGET_1,0.37830378874315607,TARGET_1,True,False,False,False,False,0.39564969707718745,-0.048629899572556944,10.0,False,5.0
MODEL_F_GAP_AWARE,QQQ,2026-07-28T14:10:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,14:00-15:00,aligned,REJECTED,confirmation not completed within allowed bars,,,,,-0.24999999999999867,STOP,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,SPY,2026-05-21T13:15:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,ACTIVE,"breakout retested, held, and resumed",2026-05-21T13:25:00-04:00,2026-05-21T13:25:00-04:00,10.0,1.4786863766907885,0.4999999999999884,TARGET_1,0.4471852443865059,TARGET_1,True,False,False,False,False,0.7020091310531633,-0.27892033364184676,155.0,False,10.0
MODEL_G_RETEST_HOLD,SPY,2026-05-22T13:25:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,13:00-14:00,aligned,ACTIVE,"breakout retested, held, and resumed",2026-05-22T13:35:00-04:00,2026-05-22T13:35:00-04:00,10.0,2.9356558542015696,-0.24999999999998906,STOP,-0.19067877174053716,STOP,False,False,False,True,False,0.009355641031476146,-0.19510630642799423,25.0,False,10.0
MODEL_G_RETEST_HOLD,SPY,2026-05-28T10:10:00-04:00,Bullish,BULLISH SETUP,high-volatility expansion,0.25-0.50 ATR,10:00-11:00,aligned,REJECTED,confirmation not completed within allowed bars,,,,,0.1922170571160066,TIME_EXIT,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,SPY,2026-06-01T13:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,REJECTED,confirmation not completed within allowed bars,,,,,-0.24999999999999103,STOP,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,SPY,2026-06-09T10:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,INVALIDATED,setup invalidated before confirmation,,,,,-0.25,STOP,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,SPY,2026-06-24T13:15:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,REJECTED,confirmation not completed within allowed bars,,,,,-0.2500000000000006,STOP,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,SPY,2026-06-26T14:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,REJECTED,confirmation not completed within allowed bars,,,,,-0.24999999999998695,STOP,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,SPY,2026-07-20T14:40:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,REJECTED,confirmation not completed within allowed bars,,,,,-0.2500000000000006,STOP,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,QQQ,2026-05-08T09:45:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,09:30-10:00,aligned,REJECTED,confirmation not completed within allowed bars,,,,,0.4999999999999935,TARGET_1,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,QQQ,2026-05-14T09:45:00-04:00,Bullish,BULLISH SETUP,bullish trend,<0.25 ATR,09:30-10:00,aligned,INVALIDATED,setup invalidated before confirmation,,,,,-0.24999999999998926,STOP,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,QQQ,2026-05-18T10:30:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,REJECTED,confirmation not completed within allowed bars,,,,,-0.24999999999999223,STOP,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,QQQ,2026-05-19T10:05:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,10:00-11:00,aligned,ACTIVE,"breakout retested, held, and resumed",2026-05-19T10:15:00-04:00,2026-05-19T10:15:00-04:00,10.0,0.3798558280065559,-0.2499999999999987,STOP,-0.5451352081926901,STOP,False,False,False,True,False,0.15508811553827953,-0.5873521934178619,85.0,False,10.0
MODEL_G_RETEST_HOLD,QQQ,2026-05-21T13:10:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,REJECTED,confirmation not completed within allowed bars,,,,,0.49999999999998845,TARGET_1,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,QQQ,2026-05-22T13:25:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,13:00-14:00,aligned,REJECTED,confirmation not completed within allowed bars,,,,,-0.2499999999999912,STOP,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,QQQ,2026-05-28T10:10:00-04:00,Bullish,BULLISH SETUP,high-volatility expansion,<0.25 ATR,10:00-11:00,aligned,ACTIVE,"breakout retested, held, and resumed",2026-05-28T10:25:00-04:00,2026-05-28T10:25:00-04:00,15.0,2.660053521810831,-0.24999999999999314,STOP,0.54533082598234,TARGET_1,True,False,False,False,False,0.5560818813371216,-0.13797601872391113,115.0,False,15.0
MODEL_G_RETEST_HOLD,QQQ,2026-06-01T13:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,REJECTED,confirmation not completed within allowed bars,,,,,-0.2500000000000006,STOP,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,QQQ,2026-06-05T14:25:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,14:00-15:00,aligned,REJECTED,confirmation not completed within allowed bars,,,,,0.4999999999999974,TARGET_1,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,QQQ,2026-06-09T10:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,INVALIDATED,setup invalidated before confirmation,,,,,-0.25000000000000067,STOP,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,QQQ,2026-06-17T14:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,neutral,INVALIDATED,setup invalidated before confirmation,,,,,-0.24999999999999692,STOP,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,QQQ,2026-07-02T10:40:00-04:00,Bearish,BEARISH SETUP,high-volatility expansion,<0.25 ATR,10:00-11:00,aligned,ACTIVE,"breakout retested, held, and resumed",2026-07-02T10:50:00-04:00,2026-07-02T10:50:00-04:00,10.0,0.9415744969289921,0.4999999999999987,TARGET_1,0.36421193305299654,TARGET_1,True,False,False,False,False,0.46652042164735674,-0.2785166100632315,15.0,False,10.0
MODEL_G_RETEST_HOLD,QQQ,2026-07-16T12:10:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,11:00-13:00,aligned,ACTIVE,"breakout retested, held, and resumed",2026-07-16T12:20:00-04:00,2026-07-16T12:20:00-04:00,10.0,1.4799688580034833,-0.24999999999999806,STOP,-0.3025817753492111,STOP,False,False,False,True,True,0.03537830763668506,-1.4458694208318277,5.0,False,10.0
MODEL_G_RETEST_HOLD,QQQ,2026-07-20T14:40:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,ACTIVE,"breakout retested, held, and resumed",2026-07-20T14:55:00-04:00,2026-07-20T14:55:00-04:00,15.0,2.5254437826032747,-0.2499999999999948,STOP,-0.21265993563622118,STOP,False,False,False,True,False,0.3667250464472052,-1.2978637476951267,65.0,False,15.0
MODEL_G_RETEST_HOLD,QQQ,2026-07-24T09:50:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,09:30-10:00,aligned,INVALIDATED,setup invalidated before confirmation,,,,,-0.24999999999999004,STOP,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,QQQ,2026-07-27T10:25:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,INVALIDATED,setup invalidated before confirmation,,,,,0.500000000000002,TARGET_1,,,,,,,,,,,,
MODEL_G_RETEST_HOLD,QQQ,2026-07-28T14:10:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,14:00-15:00,aligned,ACTIVE,"breakout retested, held, and resumed",2026-07-28T14:25:00-04:00,2026-07-28T14:25:00-04:00,15.0,2.4142905346583716,-0.24999999999999867,STOP,-0.21959834659588034,STOP,False,False,False,True,False,0.012583822894933299,-0.3374506132377842,35.0,False,15.0
MODEL_H_HYBRID,SPY,2026-05-21T13:15:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,REJECTED,VWAP distance exceeded,2026-05-21T13:15:00-04:00,,,,0.4999999999999884,TARGET_1,,,,,,,,,,,,
MODEL_H_HYBRID,SPY,2026-05-22T13:25:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,13:00-14:00,aligned,REJECTED,VWAP distance exceeded,2026-05-22T13:25:00-04:00,,,,-0.24999999999998906,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,SPY,2026-05-28T10:10:00-04:00,Bullish,BULLISH SETUP,high-volatility expansion,0.25-0.50 ATR,10:00-11:00,aligned,REJECTED,VWAP distance exceeded,2026-05-28T10:10:00-04:00,,,,0.1922170571160066,TIME_EXIT,,,,,,,,,,,,
MODEL_H_HYBRID,SPY,2026-06-01T13:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,REJECTED,VWAP distance exceeded,2026-06-01T13:40:00-04:00,,,,-0.24999999999999103,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,SPY,2026-06-09T10:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,REJECTED,VWAP distance exceeded,2026-06-09T10:45:00-04:00,,,,-0.25,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,SPY,2026-06-24T13:15:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,REJECTED,VWAP distance exceeded,2026-06-24T13:15:00-04:00,,,,-0.2500000000000006,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,SPY,2026-06-26T14:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,REJECTED,opening range break-and-hold absent; VWAP distance exceeded,2026-06-26T14:45:00-04:00,,,,-0.24999999999998695,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,SPY,2026-07-20T14:40:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,LATE,ATR extension exceeded,2026-07-20T14:40:00-04:00,,,2.0,-0.2500000000000006,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-05-08T09:45:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,09:30-10:00,aligned,REJECTED,opening range not complete; VWAP distance exceeded,2026-05-08T09:45:00-04:00,,,,0.4999999999999935,TARGET_1,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-05-14T09:45:00-04:00,Bullish,BULLISH SETUP,bullish trend,<0.25 ATR,09:30-10:00,aligned,REJECTED,VWAP distance exceeded,2026-05-14T09:45:00-04:00,,,,-0.24999999999998926,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-05-18T10:30:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,REJECTED,directional VWAP alignment failed; VWAP distance exceeded,2026-05-18T10:30:00-04:00,,,,-0.24999999999999223,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-05-19T10:05:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,10:00-11:00,aligned,REJECTED,VWAP distance exceeded,2026-05-19T10:05:00-04:00,,,,-0.2499999999999987,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-05-21T13:10:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,REJECTED,VWAP distance exceeded,2026-05-21T13:10:00-04:00,,,,0.49999999999998845,TARGET_1,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-05-22T13:25:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,13:00-14:00,aligned,REJECTED,VWAP distance exceeded,2026-05-22T13:25:00-04:00,,,,-0.2499999999999912,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-05-28T10:10:00-04:00,Bullish,BULLISH SETUP,high-volatility expansion,<0.25 ATR,10:00-11:00,aligned,REJECTED,VWAP distance exceeded,2026-05-28T10:10:00-04:00,,,,-0.24999999999999314,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-06-01T13:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,REJECTED,VWAP distance exceeded,2026-06-01T13:40:00-04:00,,,,-0.2500000000000006,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-06-05T14:25:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,14:00-15:00,aligned,REJECTED,VWAP distance exceeded,2026-06-05T14:25:00-04:00,,,,0.4999999999999974,TARGET_1,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-06-09T10:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,REJECTED,VWAP distance exceeded,2026-06-09T10:45:00-04:00,,,,-0.25000000000000067,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-06-17T14:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,neutral,REJECTED,opening range break-and-hold absent; VWAP distance exceeded,2026-06-17T14:40:00-04:00,,,,-0.24999999999999692,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-07-02T10:40:00-04:00,Bearish,BEARISH SETUP,high-volatility expansion,<0.25 ATR,10:00-11:00,aligned,REJECTED,directional VWAP alignment failed; VWAP distance exceeded,2026-07-02T10:40:00-04:00,,,,0.4999999999999987,TARGET_1,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-07-16T12:10:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,11:00-13:00,aligned,REJECTED,opening range break-and-hold absent; VWAP distance exceeded,2026-07-16T12:10:00-04:00,,,,-0.24999999999999806,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-07-20T14:40:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,REJECTED,VWAP distance exceeded,2026-07-20T14:40:00-04:00,,,,-0.2499999999999948,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-07-24T09:50:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,09:30-10:00,aligned,REJECTED,opening range not complete; VWAP distance exceeded,2026-07-24T09:50:00-04:00,,,,-0.24999999999999004,STOP,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-07-27T10:25:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,REJECTED,VWAP distance exceeded,2026-07-27T10:25:00-04:00,,,,0.500000000000002,TARGET_1,,,,,,,,,,,,
MODEL_H_HYBRID,QQQ,2026-07-28T14:10:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,14:00-15:00,aligned,REJECTED,volume confirmation failed; opening range break-and-hold absent; VWAP distance exceeded,2026-07-28T14:10:00-04:00,,,,-0.24999999999999867,STOP,,,,,,,,,,,,
